Index;Reward;Value;Cash;Action_1;Action_2;Action_3;Action_4;Action_5;Stock_1;Stock_2;Stock_3;Stock_4;Stock_5
118;116.82459999999992;20104.475979632807;0.6502796328046773;SELL;BUY;BUY;BUY;SELL;0.0;0.0;22210.0;0.0;0.0
119;-143.47660000000178;19960.999379632805;0.6502796328046773;SELL;BUY;BUY;BUY;SELL;0.0;0.0;22210.0;0.0;0.0
120;-5.330399999998917;19955.668979632806;0.6502796328046773;SELL;SELL;HOLD;HOLD;SELL;0.0;0.0;22210.0;0.0;0.0
121;-76.40240000000267;19879.266579632804;0.6502796328046773;SELL;BUY;BUY;BUY;SELL;0.0;0.0;22210.0;0.0;0.0
122;-0.22209999999540742;19879.04447963281;0.6502796328046773;HOLD;SELL;BUY;SELL;SELL;0.0;0.0;22210.0;0.0;0.0
123;187.23029999999562;20066.274779632804;0.6502796328046773;HOLD;SELL;BUY;SELL;SELL;0.0;0.0;22210.0;0.0;0.0
124;99.94500000000335;20166.219779632807;0.6502796328046773;SELL;SELL;HOLD;HOLD;SELL;0.0;0.0;22210.0;0.0;0.0
125;-33.31500000000233;20132.904779632805;0.6502796328046773;SELL;SELL;HOLD;HOLD;SELL;0.0;0.0;22210.0;0.0;0.0
126;5.552500000001601;20138.457279632807;0.6502796328046773;SELL;SELL;HOLD;HOLD;SELL;0.0;0.0;22210.0;0.0;0.0
127;54.636599999998;20193.093879632805;0.6502796328046773;SELL;SELL;HOLD;HOLD;SELL;0.0;0.0;22210.0;0.0;0.0
128;-114.3814999999995;20078.712379632805;0.6502796328046773;SELL;SELL;HOLD;HOLD;SELL;0.0;0.0;22210.0;0.0;0.0
129;29.539300000000367;20108.251679632805;0.6502796328046773;SELL;SELL;HOLD;HOLD;SELL;0.0;0.0;22210.0;0.0;0.0
130;67.96259999999893;20176.214279632804;0.6502796328046773;SELL;SELL;HOLD;HOLD;SELL;0.0;0.0;22210.0;0.0;0.0
131;37.3127999999997;20213.527079632804;0.6502796328046773;SELL;SELL;HOLD;HOLD;SELL;0.0;0.0;22210.0;0.0;0.0
132;18.434300000000803;20231.961379632805;0.6502796328046773;SELL;SELL;HOLD;HOLD;SELL;0.0;0.0;22210.0;0.0;0.0
133;28.650900000000547;20260.612279632805;0.6502796328046773;SELL;SELL;HOLD;HOLD;SELL;0.0;0.0;22210.0;0.0;0.0
134;-141.2556000000004;20119.356679632805;0.6502796328046773;SELL;SELL;HOLD;HOLD;SELL;0.0;0.0;22210.0;0.0;0.0
135;27.762500000000728;20147.119179632806;0.6502796328046773;SELL;SELL;HOLD;HOLD;SELL;0.0;0.0;22210.0;0.0;0.0
136;-55.969199999999546;20091.149979632806;0.6502796328046773;SELL;SELL;HOLD;HOLD;SELL;0.0;0.0;22210.0;0.0;0.0
137;-106.83009999999922;19984.319879632807;0.6502796328046773;SELL;SELL;HOLD;HOLD;SELL;0.0;0.0;22210.0;0.0;0.0
138;-5.9966999999996915;19978.323179632807;0.6502796328046773;SELL;SELL;HOLD;HOLD;SELL;0.0;0.0;22210.0;0.0;0.0
139;74.18139999999767;20052.504579632805;0.6502796328046773;SELL;SELL;HOLD;HOLD;SELL;0.0;0.0;22210.0;0.0;0.0
140;37.312800000003335;20089.81737963281;0.6502796328046773;SELL;SELL;HOLD;HOLD;SELL;0.0;0.0;22210.0;0.0;0.0
141;-19.76690000000235;20070.050479632806;0.6502796328046773;SELL;SELL;HOLD;HOLD;SELL;0.0;0.0;22210.0;0.0;0.0
142;-14.880699999997887;20055.169779632808;0.6502796328046773;SELL;SELL;HOLD;HOLD;SELL;0.0;0.0;22210.0;0.0;0.0
143;-115.71410000000105;19939.455679632807;0.6502796328046773;SELL;SELL;HOLD;HOLD;SELL;0.0;0.0;22210.0;0.0;0.0
144;43.75369999999748;19983.209379632804;0.6502796328046773;SELL;SELL;HOLD;HOLD;SELL;0.0;0.0;22210.0;0.0;0.0
145;96.16930000000139;20079.378679632806;0.6502796328046773;SELL;SELL;HOLD;HOLD;SELL;0.0;0.0;22210.0;0.0;0.0
146;-1.3326000000015483;20078.046079632804;0.6502796328046773;SELL;SELL;HOLD;HOLD;SELL;0.0;0.0;22210.0;0.0;0.0
147;16.657500000001164;20094.703579632805;0.6502796328046773;SELL;SELL;HOLD;HOLD;SELL;0.0;0.0;22210.0;0.0;0.0
148;23.986799999998766;20118.690379632804;0.6502796328046773;SELL;SELL;HOLD;HOLD;SELL;0.0;0.0;22210.0;0.0;0.0
